nct_id,sponsor_types,num_collaborators,countries,num_countries,lead_sponsor_type
NCT03631901,OTHER,0,Egypt,1,OTHER
NCT01076933,OTHER,0,France,1,OTHER
NCT00891358,OTHER;NIH,2,United States,1,OTHER
NCT00201695,OTHER,0,United States,1,OTHER
NCT04360811,OTHER,0,France,1,OTHER
NCT02046343,OTHER;NIH,6,United States,1,OTHER
NCT01199224,INDUSTRY,0,,0,INDUSTRY
NCT04192370,OTHER,0,United States,1,OTHER
NCT01831154,FED;OTHER,1,United States,1,FED
NCT01008215,OTHER,0,Canada,1,OTHER
NCT03410433,OTHER,0,,0,OTHER
NCT00703976,OTHER;INDUSTRY,2,United States,1,OTHER
NCT00236496,INDUSTRY,1,,0,INDUSTRY
NCT02834715,OTHER_GOV,0,Cameroon,1,OTHER_GOV
NCT02654613,NETWORK;INDUSTRY;OTHER,2,South Africa,1,NETWORK
NCT01276522,OTHER;INDUSTRY,1,Netherlands,1,OTHER
NCT05361252,OTHER,0,Taiwan,1,OTHER
NCT01815099,OTHER,1,United States,1,OTHER
NCT02930161,INDUSTRY,0,Russia,1,INDUSTRY
NCT03746015,INDUSTRY,0,United States,1,INDUSTRY
NCT01826162,OTHER,1,Netherlands,1,OTHER
NCT00856167,OTHER;NIH,1,,0,OTHER
NCT00522860,OTHER,0,Ethiopia,1,OTHER
NCT00038116,OTHER,0,United States,1,OTHER
NCT01573117,OTHER,0,Germany,1,OTHER
NCT00017069,INDUSTRY;NIH,1,United States,1,INDUSTRY
NCT01549977,INDUSTRY,0,United States,1,INDUSTRY
NCT01445847,OTHER,0,Saudi Arabia,1,OTHER
NCT04327739,OTHER,0,Greece,1,OTHER
NCT05221593,OTHER,0,Egypt,1,OTHER
NCT01845038,INDUSTRY,0,South Africa,1,INDUSTRY
NCT02980679,OTHER,0,Canada,1,OTHER
NCT03466918,INDUSTRY,0,China,1,INDUSTRY
NCT00779506,INDUSTRY,0,South Korea,1,INDUSTRY
NCT05581342,OTHER,0,Netherlands,1,OTHER
NCT00791440,OTHER;NIH,1,United States,1,OTHER
NCT01781520,OTHER,0,China,1,OTHER
NCT00362882,NIH,0,United States,1,NIH
NCT00961402,OTHER;NIH,1,United States,1,OTHER
NCT03117361,INDUSTRY,0,France;Italy;Spain,3,INDUSTRY
NCT00103298,NIH,0,United States,1,NIH
NCT00752570,INDUSTRY,0,,0,INDUSTRY
NCT04818723,OTHER,0,Pakistan,1,OTHER
NCT03386019,OTHER,0,Taiwan,1,OTHER
NCT04137354,OTHER;NETWORK,2,Ethiopia,1,OTHER
NCT01904513,OTHER;OTHER_GOV,1,Tanzania,1,OTHER
NCT02684383,NIH,0,United States,1,NIH
NCT00388349,OTHER;NIH,2,United States,1,OTHER
NCT03056443,OTHER,0,United States,1,OTHER
NCT01127308,INDUSTRY,1,,0,INDUSTRY
NCT00628667,INDUSTRY,0,,0,INDUSTRY
NCT00783692,INDUSTRY,0,United States;Canada;Puerto Rico,3,INDUSTRY
NCT02348424,NIH,0,United States,1,NIH
NCT03389763,OTHER,0,Poland,1,OTHER
NCT02291510,INDUSTRY,0,,0,INDUSTRY
NCT02077920,OTHER,0,China,1,OTHER
NCT01848899,OTHER;INDUSTRY,1,United States,1,OTHER
NCT01632722,OTHER,0,South Korea,1,OTHER
NCT03478423,OTHER,0,Canada,1,OTHER
NCT02442193,OTHER_GOV;OTHER,4,United Kingdom,1,OTHER_GOV
NCT02505529,OTHER;NIH;UNKNOWN,3,United States,1,OTHER
NCT00022282,INDUSTRY,0,Canada,1,INDUSTRY
NCT02144779,OTHER,0,United States,1,OTHER
NCT01720823,OTHER,0,France,1,OTHER
NCT02198144,OTHER;NIH,1,United States,1,OTHER
NCT01727297,INDUSTRY,0,United States;Austria;Germany;Italy;Netherlands;Slovenia;Spain,7,INDUSTRY
NCT00033449,NIH,0,United States,1,NIH
NCT02660151,INDUSTRY,0,Israel;Poland,2,INDUSTRY
NCT03221465,OTHER,0,United States,1,OTHER
NCT00166517,INDUSTRY,0,,0,INDUSTRY
NCT00270309,OTHER,1,,0,OTHER
NCT01467362,INDUSTRY,0,Estonia;France;Lithuania;Poland;Romania,5,INDUSTRY
NCT05334446,OTHER,0,Turkey (Türkiye),1,OTHER
NCT00574808,OTHER;UNKNOWN,7,Canada,1,OTHER
NCT03437538,OTHER,1,Sweden,1,OTHER
NCT02366078,OTHER,0,United States,1,OTHER
NCT00526994,FED;OTHER_GOV,1,United States,1,FED
NCT03304184,OTHER,0,United States,1,OTHER
NCT04306159,OTHER,0,China,1,OTHER
NCT00578942,OTHER;INDUSTRY,1,United States,1,OTHER
NCT00673803,OTHER,0,Austria,1,OTHER
NCT03704987,OTHER,0,Turkey (Türkiye),1,OTHER
NCT02946255,OTHER,0,Canada,1,OTHER
NCT01004380,INDUSTRY,0,United States,1,INDUSTRY
NCT06185439,OTHER,0,Turkey (Türkiye),1,OTHER
NCT01601028,OTHER,0,South Korea,1,OTHER
NCT00192764,OTHER,0,Israel,1,OTHER
NCT04424082,OTHER;OTHER_GOV,1,Sweden,1,OTHER
NCT00562250,INDUSTRY,1,Argentina,1,INDUSTRY
NCT03797846,OTHER,0,Poland,1,OTHER
NCT00110071,OTHER;NIH,1,United States,1,OTHER
NCT00422162,INDUSTRY,1,France;Italy;Russia;South Africa,4,INDUSTRY
NCT00888459,OTHER,1,United States,1,OTHER
NCT04725812,OTHER;INDUSTRY,1,United States,1,OTHER
NCT00439244,INDUSTRY,0,United States;Belgium;Germany;Spain,4,INDUSTRY
NCT01637961,NIH;OTHER,1,United States,1,NIH
NCT04770428,INDUSTRY,0,United Kingdom,1,INDUSTRY
NCT01339429,OTHER;UNKNOWN,2,Rwanda,1,OTHER
NCT01565278,OTHER;INDUSTRY,7,Canada,1,OTHER
NCT00082654,OTHER;NIH,1,United States,1,OTHER
NCT00825344,OTHER;FED;UNKNOWN,2,United States,1,OTHER
NCT02070666,OTHER,0,Spain,1,OTHER
NCT00069537,OTHER;NIH,1,United States,1,OTHER
NCT02036242,OTHER,0,China,1,OTHER
NCT01305226,INDUSTRY,0,India,1,INDUSTRY
NCT02428088,INDUSTRY,0,United States,1,INDUSTRY
NCT00985283,OTHER,0,United States,1,OTHER
NCT03268694,OTHER;NIH,1,United States,1,OTHER
NCT04122547,OTHER,0,Thailand,1,OTHER
NCT03030885,OTHER;INDUSTRY,1,United States,1,OTHER
NCT01435031,INDUSTRY,0,United States,1,INDUSTRY
NCT01332890,INDUSTRY,0,South Korea,1,INDUSTRY
NCT00677391,INDUSTRY,0,,0,INDUSTRY
NCT00616070,INDUSTRY,0,United States,1,INDUSTRY
NCT02576951,INDUSTRY,0,United States,1,INDUSTRY
NCT01450462,OTHER,0,United States,1,OTHER
NCT00719953,OTHER_GOV;INDUSTRY,1,Israel,1,OTHER_GOV
NCT00549653,INDUSTRY,0,United States,1,INDUSTRY
NCT01446822,OTHER,0,Switzerland,1,OTHER
NCT01710020,INDUSTRY,0,United States,1,INDUSTRY
NCT02071810,INDUSTRY,0,France,1,INDUSTRY
NCT04233034,OTHER;INDUSTRY,5,United States,1,OTHER
NCT00952315,OTHER,0,United States;Canada,2,OTHER
NCT00824720,INDUSTRY,0,United States,1,INDUSTRY
NCT02725762,INDUSTRY;NIH,1,Canada,1,INDUSTRY
NCT01476371,OTHER,0,,0,OTHER
NCT01208142,INDUSTRY;OTHER,1,United States,1,INDUSTRY
NCT04141488,OTHER,1,Turkey (Türkiye),1,OTHER
NCT00157807,INDUSTRY,1,Germany,1,INDUSTRY
NCT00694187,INDUSTRY,0,United States,1,INDUSTRY
NCT00502801,INDUSTRY,0,United States;Argentina;Canada;Chile;Croatia;France;India;Russia;Ukraine,9,INDUSTRY
NCT00600535,INDUSTRY,0,United States;United Kingdom,2,INDUSTRY
NCT00991627,OTHER,1,Italy,1,OTHER
NCT06080724,OTHER,0,Pakistan,1,OTHER
NCT02740842,OTHER,1,United States,1,OTHER
NCT01688206,INDUSTRY,0,Belgium;France;Spain,3,INDUSTRY
NCT03666364,OTHER_GOV;OTHER,1,Egypt,1,OTHER_GOV
NCT02524093,OTHER;OTHER_GOV,1,United Kingdom,1,OTHER
NCT00815633,OTHER;INDUSTRY,1,United States,1,OTHER
NCT04763590,OTHER,0,United States,1,OTHER
NCT01421472,INDUSTRY,1,United States,1,INDUSTRY
NCT01708317,OTHER,1,United States,1,OTHER
NCT01427335,OTHER,0,Egypt,1,OTHER
NCT02632916,OTHER,0,Canada,1,OTHER
NCT04027257,OTHER,1,United States,1,OTHER
NCT03846063,OTHER,2,,0,OTHER
NCT00547586,INDUSTRY,1,United States,1,INDUSTRY
NCT00006097,OTHER,0,United States,1,OTHER
NCT05356143,INDUSTRY,0,Canada,1,INDUSTRY
NCT03861767,OTHER,2,United States,1,OTHER
NCT03519256,INDUSTRY,0,United States;Argentina;Australia;Brazil;Canada;Chile;China;France;Hong Kong;Italy;Mexico;Netherlands;Russia;Spain;United Kingdom,15,INDUSTRY
NCT03432494,NIH,0,United States,1,NIH
NCT00284050,INDUSTRY,0,Switzerland,1,INDUSTRY
NCT00034060,NIH,0,United States,1,NIH
NCT01043484,OTHER;INDUSTRY,1,Spain,1,OTHER
NCT00766168,INDUSTRY,0,United States,1,INDUSTRY
NCT02731937,INDUSTRY,0,,0,INDUSTRY
NCT01562938,INDUSTRY,0,United States,1,INDUSTRY
NCT00000540,NIH,0,,0,NIH
NCT01766245,INDUSTRY,0,Germany,1,INDUSTRY
NCT00923260,OTHER,0,,0,OTHER
NCT00209898,OTHER;INDUSTRY,2,Norway,1,OTHER
NCT03299062,OTHER,0,United States,1,OTHER
NCT00465439,OTHER,0,Canada,1,OTHER
NCT04863313,OTHER;UNKNOWN,2,Spain,1,OTHER
NCT02191189,INDUSTRY,0,,0,INDUSTRY
NCT00216294,OTHER;INDIV;INDUSTRY,2,United States,1,OTHER
NCT04609865,OTHER,0,France,1,OTHER
NCT00293241,INDUSTRY,0,Netherlands,1,INDUSTRY
NCT00686556,OTHER,0,United States,1,OTHER
NCT01035372,OTHER,0,United States,1,OTHER
NCT00097604,OTHER;NIH,1,United States,1,OTHER
NCT01941693,OTHER,1,Australia,1,OTHER
NCT00702884,OTHER;INDUSTRY,1,United States,1,OTHER
NCT04027192,INDUSTRY,0,Germany,1,INDUSTRY
NCT02645240,OTHER,0,Egypt,1,OTHER
NCT02883504,OTHER,0,France,1,OTHER
NCT02639416,OTHER;UNKNOWN,3,Malawi,1,OTHER
NCT03108352,INDUSTRY,0,China,1,INDUSTRY
NCT01364363,OTHER,0,United States,1,OTHER
NCT02452970,INDUSTRY,0,United States,1,INDUSTRY
NCT00997100,INDUSTRY,0,Denmark;Sweden,2,INDUSTRY
NCT01249183,INDUSTRY,0,France;Germany,2,INDUSTRY
NCT03403413,FED,0,United States,1,FED
NCT01611610,OTHER,0,,0,OTHER
NCT00681655,OTHER;NIH,1,United States,1,OTHER
NCT01698242,OTHER;OTHER_GOV,3,United States,1,OTHER
NCT00371423,INDUSTRY,0,United States;New Zealand;Singapore;Taiwan,4,INDUSTRY
NCT03961256,OTHER,0,United States,1,OTHER
NCT01897519,INDUSTRY,0,United States;Denmark,2,INDUSTRY
NCT03488511,OTHER,0,Netherlands,1,OTHER
NCT02798757,OTHER,0,Greece,1,OTHER
NCT00854412,OTHER,1,,0,OTHER
NCT04694989,INDUSTRY,0,South Korea,1,INDUSTRY
NCT02408198,OTHER,0,United Kingdom,1,OTHER
NCT00088738,NIH,0,United States,1,NIH
NCT01485705,OTHER,0,France,1,OTHER
NCT02360241,OTHER,1,France,1,OTHER
NCT00584402,OTHER,0,United States,1,OTHER
NCT04836572,INDUSTRY;UNKNOWN,1,United States,1,INDUSTRY
NCT00784095,FED,0,United States,1,FED
NCT01901952,OTHER;NIH;OTHER_GOV,2,United States,1,OTHER
NCT00512070,OTHER;INDUSTRY,1,United States,1,OTHER
NCT02404974,OTHER,0,United States,1,OTHER
NCT02859922,OTHER_GOV,0,Israel,1,OTHER_GOV
NCT00386464,OTHER;NIH,1,United States,1,OTHER
NCT04088344,OTHER,1,Canada,1,OTHER
NCT03262792,INDUSTRY,0,India,1,INDUSTRY
NCT01933087,OTHER,0,,0,OTHER
NCT01866891,OTHER,0,France,1,OTHER
NCT01826877,OTHER;INDUSTRY,1,United States,1,OTHER
NCT00951665,INDUSTRY,0,United States,1,INDUSTRY
NCT01490931,INDIV,0,United States,1,INDIV
NCT02330471,OTHER,0,Germany,1,OTHER
NCT00000725,NIH,0,United States,1,NIH
NCT00538863,INDUSTRY,0,United States;Canada;India,3,INDUSTRY
NCT01913379,INDUSTRY,1,France,1,INDUSTRY
NCT01198886,OTHER,0,United States,1,OTHER
